question_id,category,mode,expected,answer,exact_match,numeric_preservation,active_truth,gold_recall,input_tokens,kept_blocks,ttft_ms
Q0041,A,random,25 August 2027,"I'm sorry, but I don't have enough context or information to determine the specific project you're referring to by name. To answer your question about the active delivery date of Project QUASAR-41, I would need more details such as:

1. The name of the project
2. The current status",false,false,false,false,1910,16,4201.26
Q0041,A,bm25,25 August 2027,"According to the information provided, the active delivery date for Project QUASAR-41 is 25 August 2027.",false,true,false,true,1819,16,2150.52
Q0042,A,full,08 December 2027,"According to the given information, the active delivery date for Project RADAR-42 is ""08 December 2027"".",true,true,true,true,6452,50,3706.46
Q0042,A,visibility,08 December 2027,"According to the context, Project RADAR-42 has an Active Delivery Date of 08 December 2027.",true,true,true,true,1827,16,1717.38
Q0042,A,random,08 December 2027,The active delivery date for Project RADAR-42 is 08 December 2027.,true,true,true,true,1836,16,1345.71
Q0042,A,bm25,08 December 2027,"According to the information provided in the given context, the active delivery date for Project RADAR-42 is stated as ""08 December 2027"". This means that the project is currently underway with an estimated completion date of December 8th, 2027.",false,true,false,true,1819,16,3213.54
Q0043,A,full,24 May 2027,"According to the given information, Project SIRIUS-43 has an ""Active Delivery Date"" of 24 May 2027. This indicates that it is currently being developed or in progress at this time.",false,true,false,true,6454,50,5303.90
Q0043,A,visibility,24 May 2027,The active delivery date for Project SIRIUS-43 is 24 May 2027.,true,true,true,true,1830,16,1734.36
Q0043,A,random,24 May 2027,"According to the context, Project SIRIUS-43 has an ""active delivery date"" of 24 May 2027.",false,true,false,true,1840,16,2135.37
Q0043,A,bm25,24 May 2027,"The active delivery date for Project SIRIUS-43 is stated as ""24 May 2027"".",true,true,true,true,1817,16,1701.11
Q0044,A,full,14 June 2027,"According to the information provided in the DOC_0029 document, Project TITAN-44 has an ""Active Delivery Date"" of 14 June 2027. This indicates that the project is currently underway and can be considered to have been completed or will soon be completed by the specified",false,true,false,true,6453,50,5882.74
Q0044,A,visibility,14 June 2027,"According to the given context, the active delivery date for Project TITAN-44 is 14 June 2027.",false,true,false,true,1824,16,1856.70
Q0044,A,random,14 June 2027,"I apologize, but I don't have enough context or information to determine the specific project or deliverable named ""Project TITAN-44"" from the given text. Without more details about this particular project or task, it's impossible to accurately answer when this project was completed or started. If you could provide additional",false,false,false,false,1900,16,3427.57
Q0044,A,bm25,14 June 2027,"The active delivery date for Project TITAN-44 is stated as ""14 June 2027"".",true,true,true,true,1817,16,1516.56
Q0045,A,full,19 December 2027,"According to the document, Project URANUS-45 has an ""Active Delivery Date"" of 19 December 2027.",true,true,true,true,6453,50,3887.63
Q0045,A,visibility,19 December 2027,"According to the given context, the active delivery date for Project URANUS-45 is 19 December 2027.",true,true,true,true,1833,16,2113.02
Q0045,A,random,19 December 2027,The active delivery date for Project URANUS-45 is 19 December 2027.,true,true,true,true,1838,16,1722.22
Q0045,A,bm25,19 December 2027,"According to the context, the active delivery date for Project URANUS-45 was 19 December 2027.",true,true,true,true,1826,16,1808.96
Q0046,A,full,06 March 2027,"According to the provided information, Project VEGA-46 has an ""Active Delivery Date"" of ""06 March 2027"". This indicates that it is currently in progress and ready for implementation or completion by this date.",false,true,false,true,6452,50,4840.03
Q0046,A,visibility,06 March 2027,"According to the information provided, the active delivery date for Project VEGA-46 is 06 March 2027.",false,true,false,true,1824,16,1628.00
Q0046,A,random,06 March 2027,"I apologize, but I do not have enough information to determine the exact active delivery date for Project VEGA-46. To find this out, you would need additional details about the project's timeline or the specific milestones it has reached in relation to the delivery dates. Without that kind of detailed information, I cannot provide",false,false,false,false,1904,16,3469.55
Q0046,A,bm25,06 March 2027,"According to the context, the active delivery date for Project VEGA-46 is **06 March 2027**.",true,true,true,true,1819,16,1561.59
Q0047,A,full,15 January 2027,"According to the information provided, Project WARP-47 has an ""Active Delivery Date"" of 15 January 2027. This indicates that it is currently in the process phase or is still under development as of this time.",false,true,false,true,6452,50,5154.23
Q0047,A,visibility,15 January 2027,"According to the context, the active delivery date for Project WARP-47 is 15 January 2027.",true,true,true,true,1820,16,1722.29
Q0047,A,random,15 January 2027,"According to the provided context, Project WARP-47 has an active delivery date of October 16, 2021.",false,false,false,false,1906,16,1848.75
Q0047,A,bm25,15 January 2027,The active delivery date for Project WARP-47 is 15 January 2027.,true,true,true,true,1830,16,1537.99
Q0048,A,full,06 February 2027,"According to the provided context, Project XENON-48 has an ""Active delivery date"" of 06 February 2027. This information appears in DOC_0033, which lists the current status of several projects under different departments (Finance, Engineering, Marketing, etc.).",false,true,false,true,6453,50,6377.95
Q0048,A,visibility,06 February 2027,"According to the given context, Project XENON-48 has an ""active delivery date"" of 06 February 2027.",true,true,true,true,1819,16,1781.69
Q0048,A,random,06 February 2027,"To determine the active delivery date for Project XENON-48, I'll need more specific information about that project. However, in general terms:

Project XENON-48 typically refers to an ongoing research and development program or a major scientific initiative, such as the Large Hadron Collider (LHC)",false,false,false,false,1913,16,3700.63
Q0048,A,bm25,06 February 2027,"According to the information provided, Project XENON-48 is listed as having an ""Active Delivery Date"" of ""06 February 2027"". This means that it has been officially declared ready for delivery at this specific point in time.",false,true,false,true,1825,16,3756.34
Q0049,A,full,14 September 2027,"According to the project information, Project ZENITH-49 has an ""Active Delivery Date"" of 14 September 2027. This means that it's currently being developed or planned for completion by this date.",false,true,false,true,6453,50,4954.50
Q0049,A,visibility,14 September 2027,"According to the context provided, Project ZENITH-49 has an active delivery date of 14 September 2027.",true,true,true,true,1833,16,1813.89
Q0049,A,random,14 September 2027,"I apologize, but I don't have enough context or information to determine the specific project or document you're referring to named ""Project ZENITH-49"". Without more details about the context in which this information was given, it's impossible to provide an accurate answer. If you could provide more details about the document",false,false,false,false,1914,16,3644.99
Q0049,A,bm25,14 September 2027,"According to the context, the active delivery date for Project ZENITH-49 is 14 September 2027.",true,true,true,true,1823,16,1686.79
Q0050,A,full,08 February 2027,"According to the given context, Project APEX-50 has an ""active delivery date"" of 08 February 2027. This indicates that it is currently in progress and ready for implementation or completion by this date.",false,true,false,true,6453,50,5081.93
Q0050,A,visibility,08 February 2027,"According to the context, Project APEX-50 has an active delivery date of 08 February 2027.",true,true,true,true,1827,16,2248.86
Q0050,A,random,08 February 2027,"According to the provided context, the active delivery date for Project APEX-50 is 08 February 2027.",true,true,true,true,1837,16,2043.49
Q0050,A,bm25,08 February 2027,"According to the given context, the active delivery date for Project APEX-50 is ""08 February 2027"".",true,true,true,true,1817,16,1906.65
Q0051,A,full,22 February 2027,"According to the document, Project BEACON-51 has an active delivery date of ""22 February 2027"".",true,true,true,true,6453,50,3765.22
